id,iforestGoScore,anomalyLabel
36444,0.144467,0
36445,0.122590,0
36446,0.100863,0
36447,0.079745,1
36448,0.148138,0
36449,0.092358,0
36450,0.118858,0
36451,0.148106,0
36452,0.094778,0
36453,0.132822,0
36454,0.121918,0
36455,0.104005,0
36456,0.144112,0
36457,0.143861,0
36458,0.136748,0
36459,0.135225,0
36460,0.104741,0
36461,0.146043,0
36462,0.110889,0
36463,0.108047,0
36464,0.102508,0
36465,0.133093,0
36466,0.101415,0
36467,0.084453,1
36468,0.124339,0
36469,0.149787,0
36470,0.092458,0
36471,0.056526,1
36472,0.121706,0
36473,0.120019,0
36474,0.114706,0
36475,0.037359,1
36476,0.060129,1
36477,0.143963,0
36478,0.122780,0
36479,0.119236,0
36480,0.137298,0
36481,0.134178,0
36482,0.134317,0
36483,0.141924,0
36484,0.101065,0
36485,0.097074,0
36486,0.119339,0
36487,0.103458,0
36488,0.150948,0
36489,0.065568,1
36490,0.153563,0
36491,0.111955,0
36492,0.118542,0
36493,0.118485,0
36494,0.145007,0
36495,0.127883,0
36496,0.125454,0
36497,0.138625,0
36498,0.129038,0
36499,0.131514,0
36500,0.136484,0
36501,0.149974,0
36502,0.101397,0
36503,0.127600,0
36504,0.114302,0
36505,0.079467,1
36506,0.064242,1
36507,0.148721,0
36508,0.064178,1
36509,0.135849,0
36510,0.143084,0
36511,0.128728,0
36512,0.113702,0
36513,0.102830,0
36514,0.085031,0
36515,0.101094,0
36516,0.129277,0
36517,0.147901,0
36518,0.137364,0
36519,0.088447,0
36520,0.153849,0
36521,0.144648,0
36522,0.125518,0
36523,0.136391,0
36524,0.121287,0
36525,0.100060,0
36526,0.135739,0
36527,0.108118,0
36528,0.135661,0
36529,0.103313,0
36530,0.138130,0
36531,0.091618,0
36532,0.152945,0
36533,0.076446,1
36534,0.144712,0
36535,0.134064,0
36536,0.149803,0
36537,0.082012,1
36538,0.139758,0
36539,0.125774,0
36540,0.132654,0
36541,0.090150,0
36542,0.132357,0
36543,0.118163,0
36544,0.134956,0
36545,0.129850,0
36546,0.145655,0
36547,0.133529,0
36548,0.130147,0
36549,0.080276,1
36550,0.066361,1
36551,0.142052,0
36552,0.115027,0
36553,0.094468,0
36554,0.142573,0
36555,0.090201,0
36556,0.128554,0
36557,0.102839,0
36558,0.156828,0
36559,0.097720,0
36560,0.048238,1
36561,0.085046,0
36562,0.082026,1
36563,0.134331,0
36564,0.101816,0
36565,0.098531,0
36566,0.140066,0
36567,0.107835,0
36568,0.107302,0
36569,0.086984,0
36570,0.131723,0
36571,0.146820,0
36572,0.117220,0
36573,0.096107,0
36574,0.122028,0
36575,0.110309,0
36576,0.131925,0
36577,0.104922,0
36578,0.044154,1
36579,0.087921,0
36580,0.137585,0
36581,0.079176,1
36582,0.090090,0
36583,0.090897,0
36584,0.125312,0
36585,0.094249,0
36586,0.090566,0
36587,0.101721,0
36588,0.114460,0
36589,0.061051,1
36590,0.140156,0
36591,0.124907,0
36592,0.112828,0
36593,0.108362,0
36594,0.149327,0
36595,0.094867,0
36596,0.128757,0
36597,0.095134,0
36598,0.125352,0
36599,0.083022,1
36600,0.123005,0
36601,0.079317,1
36602,0.114890,0
36603,0.118390,0
36604,0.131708,0
36605,0.111355,0
36606,0.122783,0
36607,0.098873,0
36608,0.142455,0
36609,0.131422,0
36610,0.124301,0
36611,0.113578,0
36612,0.091517,0
36613,0.102270,0
36614,0.106977,0
36615,0.120318,0
36616,0.150715,0
36617,0.073713,1
36618,0.151089,0
36619,0.125540,0
36620,0.097216,0
36621,0.062195,1
36622,0.113712,0
36623,0.093357,0
36624,0.115856,0
36625,0.138334,0
36626,0.154031,0
36627,0.100309,0
36628,0.093179,0
36629,0.118221,0
36630,0.130031,0
36631,0.084497,1
36632,0.131586,0
36633,0.131715,0
36634,0.136391,0
36635,0.088510,0
36636,0.124045,0
36637,0.122276,0
36638,0.135729,0
36639,0.121591,0
36640,0.146051,0
36641,0.110250,0
36642,0.110075,0
36643,0.109556,0
36644,0.124870,0
36645,0.096551,0
36646,0.131488,0
36647,0.112558,0
36648,0.121060,0
36649,0.138544,0
36650,0.147605,0
36651,0.119948,0
36652,0.131919,0
36653,0.110962,0
36654,0.143356,0
36655,0.136654,0
36656,0.136225,0
36657,0.137992,0
36658,0.136407,0
36659,0.096113,0
36660,0.104980,0
36661,0.099692,0
36662,0.069266,1
36663,0.118216,0
36664,0.138854,0
36665,0.108981,0
36666,0.143246,0
36667,0.047040,1
36668,0.145998,0
36669,0.135333,0
36670,0.109011,0
36671,0.110107,0
36672,0.099655,0
36673,0.104686,0
36674,0.118573,0
36675,0.106137,0
36676,0.127635,0
36677,0.118989,0
36678,0.130021,0
36679,0.097643,0
36680,0.129685,0
36681,0.105427,0
36682,0.156640,0
36683,0.113509,0
36684,0.098527,0
36685,0.079193,1
36686,0.134502,0
36687,0.144351,0
36688,0.118592,0
36689,0.049557,1
36690,0.126247,0
36691,0.115303,0
36692,0.089489,0
36693,0.065096,1
36694,0.095975,0
36695,0.103896,0
36696,0.136752,0
36697,0.127843,0
36698,0.128689,0
36699,0.107356,0
36700,0.129156,0
36701,0.108488,0
36702,0.058286,1
36703,0.106305,0
36704,0.108633,0
36705,0.096522,0
36706,0.140044,0
36707,0.138543,0
36708,0.140915,0
36709,0.112168,0
36710,0.093845,0
36711,0.141008,0
36712,0.087046,0
36713,0.093682,0
36714,0.121685,0
36715,0.085251,0
36716,0.109092,0
36717,0.084869,0
36718,0.128373,0
36719,0.125292,0
36720,0.135353,0
36721,0.099824,0
36722,0.122923,0
36723,0.118399,0
36724,0.071608,1
36725,0.075796,1
36726,0.129394,0
36727,0.104734,0
36728,0.131499,0
36729,0.098058,0
36730,0.137375,0
36731,0.131543,0
36732,0.105188,0
36733,0.078491,1
36734,0.094396,0
36735,0.114920,0
36736,0.130847,0
36737,0.076237,1
36738,0.153083,0
36739,0.120311,0
36740,0.138717,0
36741,0.052447,1
36742,0.141786,0
36743,0.102180,0
36744,0.103473,0
36745,0.083775,1
36746,0.116825,0
36747,0.104677,0
36748,0.138056,0
36749,0.058835,1
36750,0.142113,0
36751,0.089937,0
36752,0.077494,1
36753,0.094634,0
36754,0.104902,0
36755,0.094840,0
36756,0.145396,0
36757,0.088519,0
36758,0.133899,0
36759,0.112843,0
36760,0.138672,0
36761,0.096987,0
36762,0.111873,0
36763,0.108487,0
36764,0.113504,0
36765,0.127167,0
36766,0.102808,0
36767,0.095020,0
36768,0.108266,0
36769,0.126822,0
36770,0.131973,0
36771,0.142774,0
36772,0.143751,0
36773,0.129376,0
36774,0.149092,0
36775,0.093147,0
36776,0.136642,0
36777,0.121018,0
36778,0.147529,0
36779,0.099125,0
36780,0.122415,0
36781,0.099547,0
36782,0.130667,0
36783,0.115256,0
36784,0.144047,0
36785,0.104206,0
36786,0.150988,0
36787,0.093510,0
36788,0.106155,0
36789,0.067345,1
36790,0.138575,0
36791,0.120728,0
36792,0.130268,0
36793,0.124974,0
36794,0.151788,0
36795,0.114528,0
36796,0.086946,0
36797,0.047307,1
36798,0.132138,0
36799,0.105733,0
36800,0.089829,0
36801,0.137312,0
36802,0.125540,0
36803,0.103388,0
36804,0.079637,1
36805,0.097801,0
36806,0.122180,0
36807,0.122009,0
36808,0.107778,0
36809,0.118991,0
36810,0.063174,1
36811,0.151865,0
36812,0.124586,0
36813,0.122117,0
36814,0.138753,0
36815,0.125972,0
36816,0.112790,0
36817,0.094356,0
36818,0.131994,0
36819,0.125970,0
36820,0.098709,0
36821,0.138671,0
36822,0.142673,0
36823,0.130776,0
36824,0.121336,0
36825,0.131248,0
36826,0.131237,0
36827,0.130455,0
36828,0.131551,0
36829,0.085175,0
36830,0.083499,1
36831,0.151666,0
36832,0.128255,0
36833,0.119469,0
36834,0.124452,0
36835,0.130046,0
36836,0.124598,0
36837,0.111787,0
36838,0.138172,0
36839,0.120651,0
36840,0.111201,0
36841,0.125377,0
36842,0.063729,1
36843,0.135452,0
36844,0.124954,0
36845,0.105620,0
36846,0.125922,0
36847,0.137899,0
36848,0.082120,1
36849,0.076037,1
36850,0.134675,0
36851,0.149439,0
36852,0.102873,0
36853,0.111280,0
36854,0.134315,0
36855,0.113751,0
36856,0.134598,0
36857,0.132843,0
36858,0.062534,1
36859,0.144383,0
36860,0.133574,0
36861,0.121314,0
36862,0.118001,0
36863,0.146191,0
36864,0.151013,0
36865,0.115303,0
36866,0.092761,0
36867,0.136974,0
36868,0.133211,0
36869,0.059483,1
36870,0.044838,1
36871,0.083251,1
36872,0.133069,0
36873,0.138844,0
36874,0.132531,0
36875,0.109210,0
36876,0.121736,0
36877,0.098508,0
36878,0.082415,1
36879,0.090930,0
36880,0.132777,0
36881,0.133214,0
36882,0.045404,1
36883,0.134985,0
36884,0.040643,1
36885,0.112839,0
36886,0.148254,0
36887,0.119877,0
36888,0.108885,0
36889,0.135290,0
36890,0.127870,0
36891,0.093431,0
36892,0.145404,0
36893,0.120364,0
36894,0.088746,0
36895,0.141839,0
36896,0.122603,0
36897,0.102924,0
36898,0.150519,0
36899,0.111576,0
36900,0.138326,0
36901,0.117819,0
36902,0.144757,0
36903,0.116391,0
36904,0.077995,1
36905,0.145114,0
36906,0.121779,0
36907,0.124627,0
36908,0.136177,0
36909,0.121114,0
36910,0.128744,0
36911,0.119367,0
36912,0.100314,0
36913,0.129870,0
36914,0.124232,0
36915,0.123129,0
36916,0.111649,0
36917,0.129679,0
36918,0.126374,0
36919,0.092272,0
36920,0.133050,0
36921,0.154081,0
36922,0.143875,0
36923,0.101895,0
36924,0.150432,0
36925,0.138035,0
36926,0.093490,0
36927,0.132834,0
36928,0.147874,0
36929,0.112788,0
36930,0.145655,0
36931,0.119832,0
36932,0.128343,0
36933,0.153521,0
36934,0.151715,0
36935,0.137742,0
36936,0.134793,0
36937,0.124110,0
36938,0.112876,0
36939,0.116949,0
36940,0.095195,0
36941,0.084476,1
36942,0.109647,0
36943,0.154445,0
36944,0.122605,0
36945,0.135484,0
36946,0.050777,1
36947,0.154527,0
36948,0.131885,0
36949,0.114403,0
36950,0.083145,1
36951,0.098357,0
36952,0.114961,0
36953,0.108081,0
36954,0.122539,0
36955,0.157448,0
36956,0.152229,0
36957,0.139233,0
36958,0.114361,0
36959,0.126188,0
36960,0.099898,0
36961,0.118770,0
36962,0.147293,0
36963,0.147880,0
36964,0.132686,0
36965,0.102393,0
36966,0.136101,0
36967,0.135953,0
36968,0.156116,0
36969,0.129037,0
36970,0.102537,0
36971,0.148116,0
36972,0.132503,0
36973,0.144086,0
36974,0.140422,0
36975,0.120192,0
36976,0.111737,0
36977,0.103732,0
36978,0.119183,0
36979,0.107149,0
36980,0.088151,0
36981,0.130957,0
36982,0.130675,0
36983,0.120457,0
36984,0.059307,1
36985,0.129221,0
36986,0.129547,0
36987,0.131354,0
36988,0.134675,0
36989,0.127650,0
36990,0.112677,0
36991,0.139540,0
36992,0.151434,0
36993,0.140604,0
36994,0.138846,0
36995,0.143605,0
36996,0.114720,0
36997,0.147598,0
36998,0.126365,0
36999,0.130704,0
37000,0.106038,0
37001,0.145835,0
37002,0.120466,0
37003,0.136889,0
37004,0.135306,0
37005,0.141035,0
37006,0.133927,0
37007,0.118698,0
37008,0.145941,0
37009,0.129836,0
37010,0.103937,0
37011,0.152379,0
37012,0.149482,0
37013,0.126185,0
37014,0.156325,0
37015,0.127428,0
37016,0.135944,0
37017,0.106976,0
37018,0.122917,0
37019,0.096281,0
37020,0.103523,0
37021,0.131989,0
37022,0.134834,0
37023,0.130910,0
37024,0.151700,0
37025,0.141293,0
37026,0.146069,0
37027,0.096506,0
37028,0.086651,0
37029,0.136110,0
37030,0.147549,0
37031,0.130015,0
37032,0.139095,0
37033,0.117825,0
37034,0.121146,0
37035,0.119144,0
37036,0.153664,0
37037,0.124767,0
37038,0.133031,0
37039,0.140528,0
37040,0.099335,0
37041,0.118756,0
37042,0.139837,0
37043,0.114222,0
37044,0.056469,1
37045,0.148935,0
37046,0.133025,0
37047,0.100771,0
37048,0.111867,0
37049,0.116250,0
37050,0.100835,0
37051,0.142699,0
37052,0.112631,0
37053,0.120697,0
37054,0.116635,0
37055,0.139817,0
37056,0.133391,0
37057,0.132434,0
37058,0.149089,0
37059,0.045596,1
37060,0.139859,0
37061,0.139819,0
37062,0.126702,0
37063,0.123320,0
37064,0.114238,0
37065,0.129567,0
37066,0.116428,0
37067,0.128610,0
37068,0.128875,0
37069,0.082517,1
37070,0.071692,1
37071,0.086180,0
37072,0.123476,0
37073,0.112883,0
37074,-0.002632,1
37075,0.112280,0
37076,0.103296,0
37077,0.107607,0
37078,0.047847,1
37079,0.017487,1
37080,0.111879,0
37081,0.130243,0
37082,0.123207,0
37083,0.108976,0
37084,0.069839,1
37085,0.124643,0
37086,0.133468,0
37087,0.127266,0
37088,0.141411,0
37089,0.114422,0
37090,0.131650,0
37091,0.079875,1
37092,0.074432,1
37093,0.116338,0
37094,0.121509,0
37095,0.088920,0
37096,0.133954,0
37097,0.132893,0
37098,0.120712,0
37099,0.040046,1
37100,0.149996,0
37101,0.126569,0
37102,0.140522,0
37103,0.090589,0
37104,0.134259,0
37105,0.116643,0
37106,0.082162,1
37107,0.097607,0
37108,0.139080,0
37109,0.087598,0
37110,0.151251,0
37111,0.096338,0
37112,0.100701,0
37113,0.069642,1
37114,0.135561,0
37115,0.132380,0
37116,0.146146,0
37117,0.110689,0
37118,0.139510,0
37119,0.113219,0
37120,0.117791,0
37121,0.119682,0
37122,0.137304,0
37123,0.131578,0
37124,0.070925,1
37125,0.105862,0
37126,0.139409,0
37127,0.134017,0
37128,0.119487,0
37129,0.083755,1
37130,0.134342,0
37131,0.092933,0
37132,0.139303,0
37133,0.117218,0
37134,0.148616,0
37135,0.121709,0
37136,0.130251,0
37137,0.105538,0
37138,0.147398,0
37139,0.124778,0
37140,0.136960,0
37141,0.034109,1
37142,0.136535,0
37143,0.088018,0
37144,0.121936,0
37145,0.109137,0
37146,0.106567,0
37147,0.090079,0
37148,0.123545,0
37149,0.123623,0
37150,0.139076,0
37151,0.088811,0
37152,0.102174,0
37153,0.052841,1
37154,0.120520,0
37155,0.130354,0
37156,0.133992,0
37157,0.121160,0
37158,0.095554,0
37159,0.125516,0
37160,0.137509,0
37161,0.119034,0
37162,0.149696,0
37163,0.128991,0
37164,0.118596,0
37165,0.121715,0
37166,0.123469,0
37167,0.125661,0
37168,0.116377,0
37169,0.121142,0
37170,0.142912,0
37171,0.077359,1
37172,0.118587,0
37173,0.124627,0
37174,0.126333,0
37175,0.121164,0
37176,0.147825,0
37177,0.108281,0
37178,0.139863,0
37179,0.139423,0
37180,0.122449,0
37181,0.115198,0
37182,0.147652,0
37183,0.072233,1
37184,0.116955,0
37185,0.103027,0
37186,0.085138,0
37187,0.092019,0
37188,0.118874,0
37189,0.042532,1
37190,0.155070,0
37191,0.122313,0
37192,0.085856,0
37193,0.117100,0
37194,0.132920,0
37195,0.117999,0
37196,0.152755,0
37197,0.116457,0
37198,0.093330,0
37199,0.100877,0
37200,0.151899,0
37201,0.136980,0
37202,0.143899,0
37203,0.137881,0
37204,0.095647,0
37205,0.115319,0
37206,0.144468,0
37207,0.143478,0
37208,0.119909,0
37209,0.125900,0
37210,0.086005,0
37211,0.123208,0
37212,0.072802,1
37213,0.122866,0
37214,0.125525,0
37215,0.132569,0
37216,0.118321,0
37217,0.126283,0
37218,0.123819,0
37219,0.100661,0
37220,0.134277,0
37221,0.121090,0
37222,0.132772,0
37223,0.106832,0
37224,0.092543,0
37225,0.095593,0
37226,0.108039,0
37227,0.077111,1
37228,0.135366,0
37229,0.124195,0
37230,0.144439,0
37231,0.122755,0
37232,0.151635,0
37233,0.106371,0
37234,0.104968,0
37235,0.124960,0
37236,0.138524,0
37237,0.132258,0
37238,0.144286,0
37239,0.100945,0
37240,0.124074,0
37241,0.103562,0
37242,0.139350,0
37243,0.090253,0
37244,0.091836,0
37245,0.123427,0
37246,0.130833,0
37247,0.106062,0
37248,0.138200,0
37249,0.125247,0
37250,0.098749,0
37251,0.123051,0
37252,0.132224,0
37253,0.075033,1
37254,0.136521,0
37255,0.098838,0
37256,0.076409,1
37257,0.113980,0
37258,0.110506,0
37259,0.112593,0
37260,0.143283,0
37261,0.084172,1
37262,0.116653,0
37263,0.107985,0
37264,0.109493,0
37265,0.106916,0
37266,0.082880,1
37267,0.089155,0
37268,0.122648,0
37269,0.063970,1
37270,0.065468,1
37271,0.063849,1
37272,0.136824,0
37273,0.125875,0
37274,0.101660,0
37275,0.126029,0
37276,0.083290,1
37277,0.094859,0
37278,0.123121,0
37279,0.106583,0
37280,0.129063,0
37281,0.089590,0
37282,0.129264,0
37283,0.133573,0
37284,0.139007,0
37285,0.154085,0
37286,0.148519,0
37287,0.081576,1
37288,0.129093,0
37289,0.128687,0
37290,0.150634,0
37291,0.112232,0
37292,0.109246,0
37293,0.098597,0
37294,0.128538,0
37295,0.107576,0
37296,0.111772,0
37297,0.115749,0
37298,0.134557,0
37299,0.130485,0
37300,0.137114,0
37301,0.110203,0
37302,0.123616,0
37303,0.069820,1
37304,0.073186,1
37305,0.101622,0
37306,0.124733,0
37307,0.101875,0
37308,0.118991,0
37309,0.104600,0
37310,0.089898,0
37311,0.100937,0
37312,0.106105,0
37313,0.113447,0
37314,0.116772,0
37315,0.096277,0
37316,0.146173,0
37317,0.131670,0
37318,0.096274,0
37319,0.136667,0
37320,0.103905,0
37321,0.115752,0
37322,0.081926,1
37323,0.104889,0
37324,0.076979,1
37325,0.133818,0
37326,0.105742,0
37327,0.135843,0
37328,0.137149,0
37329,0.143849,0
37330,0.143952,0
37331,0.123921,0
37332,0.075817,1
37333,0.127651,0
37334,0.139496,0
37335,0.080983,1
37336,0.140873,0
37337,0.134688,0
37338,0.137377,0
37339,0.106070,0
37340,0.107235,0
37341,0.126547,0
37342,0.118396,0
37343,0.146042,0
37344,0.132083,0
37345,0.108809,0
37346,0.147073,0
37347,0.124933,0
37348,0.143932,0
37349,0.097101,0
37350,0.122422,0
37351,0.093000,0
37352,0.123596,0
37353,0.113844,0
37354,0.142510,0
37355,0.114896,0
37356,0.074041,1
37357,0.122384,0
37358,0.141024,0
37359,0.129587,0
37360,0.092597,0
37361,0.098875,0
37362,0.115296,0
37363,0.133815,0
37364,0.132118,0
37365,0.130765,0
37366,0.115601,0
37367,0.124820,0
37368,0.128900,0
37369,0.127399,0
37370,0.135268,0
37371,0.099814,0
37372,0.088366,0
37373,0.118550,0
37374,0.127116,0
37375,0.121326,0
37376,0.128485,0
37377,0.074467,1
37378,0.151461,0
37379,0.125400,0
37380,0.125385,0
37381,0.124521,0
37382,0.029867,1
37383,0.111740,0
37384,0.149991,0
37385,0.091155,0
37386,0.109332,0
37387,0.139477,0
37388,0.115982,0
37389,0.131148,0
37390,0.142318,0
37391,0.122930,0
37392,0.135076,0
37393,0.140834,0
37394,0.128291,0
37395,0.117659,0
37396,0.134157,0
37397,0.117743,0
37398,0.134072,0
37399,0.120821,0
37400,0.137953,0
37401,0.124334,0
37402,0.114267,0
37403,0.098106,0
37404,0.119117,0
37405,0.140095,0
37406,0.130298,0
37407,0.121812,0
37408,0.097424,0
37409,0.122941,0
37410,0.147027,0
37411,0.071098,1
37412,0.095968,0
37413,0.132191,0
37414,0.124882,0
37415,0.100675,0
37416,0.142058,0
37417,0.139752,0
37418,0.092211,0
37419,0.097921,0
37420,0.129672,0
37421,0.142483,0
37422,0.130583,0
37423,0.135230,0
37424,0.128499,0
37425,0.097460,0
37426,0.108057,0
37427,0.128988,0
37428,0.123717,0
37429,0.139086,0
37430,0.074966,1
37431,0.135281,0
37432,0.081458,1
37433,0.137937,0
37434,0.118018,0
37435,0.091454,0
37436,0.139463,0
37437,0.093423,0
37438,0.131858,0
37439,0.090567,0
37440,0.086946,0
37441,0.143490,0
37442,0.088425,0
37443,0.096212,0
37444,0.140753,0
37445,0.097141,0
37446,0.125378,0
37447,0.107426,0
37448,0.141310,0
37449,0.133278,0
37450,0.130330,0
37451,0.128296,0
37452,0.094752,0
37453,0.121102,0
37454,0.121440,0
37455,0.138273,0
37456,0.128229,0
37457,0.115576,0
37458,0.139835,0
37459,0.136994,0
37460,0.132717,0
37461,0.137747,0
37462,0.108375,0
37463,0.146372,0
37464,0.086405,0
37465,0.119454,0
37466,0.138909,0
37467,0.078297,1
37468,0.118087,0
37469,0.135828,0
37470,0.102031,0
37471,0.130844,0
37472,0.132232,0
37473,0.130051,0
37474,0.139664,0
37475,0.127102,0
37476,0.121096,0
37477,0.125635,0
37478,0.143595,0
37479,0.132101,0
37480,0.134344,0
37481,0.104792,0
37482,0.152704,0
37483,0.146501,0
37484,0.115934,0
37485,0.095845,0
37486,0.139263,0
37487,0.102479,0
37488,0.138531,0
37489,0.120764,0
37490,0.143367,0
37491,0.093550,0
37492,0.128537,0
37493,0.132055,0
37494,0.100532,0
37495,0.064067,1
37496,0.147238,0
37497,0.058246,1
37498,0.134064,0
37499,0.148657,0
37500,0.110079,0
37501,0.074275,1
37502,0.136277,0
37503,0.112479,0
37504,0.119541,0
37505,0.133150,0
37506,0.101704,0
37507,0.094309,0
37508,0.126532,0
37509,0.127828,0
37510,0.137919,0
37511,0.042625,1
37512,0.098576,0
37513,0.147409,0
37514,0.110460,0
37515,0.100089,0
37516,0.131567,0
37517,0.126207,0
37518,0.157476,0
37519,0.132409,0
37520,0.150097,0
37521,0.113358,0
37522,0.138945,0
37523,0.126845,0
37524,0.118056,0
37525,0.129445,0
37526,0.102139,0
37527,0.140951,0
37528,0.118491,0
37529,0.067313,1
37530,0.127812,0
37531,0.153411,0
37532,0.092133,0
37533,0.122273,0
37534,0.127063,0
37535,0.105257,0
37536,0.117419,0
37537,0.105090,0
37538,0.118997,0
37539,0.139707,0
37540,0.108805,0
37541,0.110251,0
37542,0.043422,1
37543,0.083404,1
37544,0.133812,0
37545,0.106981,0
37546,0.139536,0
37547,0.151695,0
37548,0.110811,0
37549,0.062562,1
37550,0.135880,0
37551,0.130720,0
37552,0.125275,0
37553,0.119587,0
37554,0.060139,1
37555,0.100335,0
37556,0.109614,0
37557,0.132468,0
37558,0.133849,0
37559,0.076440,1
37560,0.139513,0
37561,0.124346,0
37562,0.143426,0
37563,0.151844,0
37564,0.157135,0
37565,0.151777,0
37566,0.126641,0
37567,0.106995,0
37568,0.141026,0
37569,0.104825,0
37570,0.120635,0
37571,0.062220,1
37572,0.102273,0
37573,0.114252,0
37574,0.099993,0
37575,0.137154,0
37576,0.135788,0
37577,0.108314,0
37578,0.092587,0
37579,0.150848,0
37580,0.126088,0
37581,0.122061,0
37582,0.146935,0
37583,0.123242,0
37584,0.092666,0
37585,0.150129,0
37586,0.142431,0
37587,0.136455,0
37588,0.090689,0
37589,0.134206,0
37590,0.132287,0
37591,0.138586,0
37592,0.097624,0
37593,0.135240,0
37594,0.102875,0
37595,0.121450,0
37596,0.089268,0
37597,0.125636,0
37598,0.157239,0
37599,0.070095,1
37600,0.135818,0
37601,0.048984,1
37602,0.139293,0
37603,0.139789,0
37604,0.137604,0
37605,0.074619,1
37606,0.129858,0
37607,0.150290,0
37608,0.119836,0
37609,0.122103,0
37610,0.131544,0
37611,0.137762,0
37612,0.143100,0
37613,0.084469,1
37614,0.148323,0
37615,0.107245,0
37616,0.135018,0
37617,0.142875,0
37618,0.149043,0
37619,0.068642,1
37620,0.136052,0
37621,0.086392,0
37622,0.074131,1
37623,0.137175,0
37624,0.150549,0
37625,0.131959,0
37626,0.132232,0
37627,0.121063,0
37628,0.124104,0
37629,0.149456,0
37630,0.105332,0
37631,0.090893,0
37632,0.104494,0
37633,0.145595,0
37634,0.092525,0
37635,0.153703,0
37636,0.104818,0
37637,0.136972,0
37638,0.097713,0
37639,0.108298,0
37640,0.138181,0
37641,0.139150,0
37642,0.075901,1
37643,0.129032,0
37644,0.125097,0
37645,0.148942,0
37646,0.106696,0
37647,0.126772,0
37648,0.142344,0
37649,0.116151,0
37650,0.151560,0
37651,0.118311,0
37652,0.151565,0
37653,0.080186,1
37654,0.140293,0
37655,0.112046,0
37656,0.120488,0
37657,0.093715,0
37658,0.121662,0
37659,0.152273,0
37660,0.125211,0
37661,0.154761,0
37662,0.133920,0
37663,0.082028,1
37664,0.138303,0
37665,0.052260,1
37666,0.133300,0
37667,0.088760,0
37668,0.145422,0
37669,0.108264,0
37670,0.148235,0
37671,0.107414,0
37672,0.130221,0
37673,0.128792,0
37674,0.149325,0
37675,0.126792,0
37676,0.079616,1
37677,0.104622,0
37678,0.051673,1
37679,0.132469,0
37680,0.141288,0
37681,0.110512,0
37682,0.090167,0
37683,0.145587,0
37684,0.121159,0
37685,0.124366,0
37686,0.047230,1
37687,0.146716,0
37688,0.137295,0
37689,0.097155,0
37690,0.121505,0
37691,0.100571,0
37692,0.126206,0
37693,0.130561,0
37694,0.143304,0
37695,0.132431,0
37696,0.109481,0
37697,0.102363,0
37698,0.118811,0
37699,0.125051,0
37700,0.138876,0
37701,0.146784,0
37702,0.132571,0
37703,0.130482,0
37704,0.116791,0
37705,0.121215,0
37706,0.119635,0
37707,0.093399,0
37708,0.080967,1
37709,0.136942,0
37710,0.141758,0
37711,0.128666,0
37712,0.134554,0
37713,0.110036,0
37714,0.078670,1
37715,0.128439,0
37716,0.150714,0
37717,0.132009,0
37718,0.147399,0
37719,0.155874,0
37720,0.091488,0
37721,0.106718,0
37722,0.140637,0
37723,0.054987,1
37724,0.116620,0
37725,0.132152,0
37726,0.079340,1
37727,0.075465,1
37728,0.145173,0
37729,0.082528,1
37730,0.127635,0
37731,0.119320,0
37732,0.151595,0
37733,0.100599,0
37734,0.133191,0
37735,0.104053,0
37736,0.098219,0
37737,0.104417,0
37738,0.027274,1
37739,0.070854,1
37740,0.080166,1
37741,0.136035,0
37742,0.148282,0
37743,0.120715,0
37744,0.116319,0
37745,0.105088,0
37746,0.075257,1
37747,0.085618,0
37748,0.117472,0
37749,0.132185,0
37750,0.096939,0
37751,0.066824,1
37752,0.076661,1
37753,0.068316,1
37754,0.137912,0
37755,0.074471,1
37756,0.126212,0
37757,0.115522,0
37758,0.087433,0
37759,0.085546,0
37760,0.050410,1
37761,0.128616,0
37762,0.070225,1
37763,0.119360,0
37764,0.134852,0
37765,0.111871,0
37766,0.080478,1
37767,0.086252,0
37768,0.142722,0
37769,0.094871,0
37770,0.103940,0
37771,0.105046,0
37772,0.139999,0
37773,0.118385,0
37774,0.139822,0
37775,0.105058,0
37776,0.139749,0
37777,0.056381,1
37778,0.099112,0
37779,0.133392,0
37780,0.111049,0
37781,0.135589,0
37782,0.112355,0
37783,0.086656,0
37784,0.148097,0
37785,0.095841,0
37786,0.112379,0
37787,0.090268,0
37788,0.086226,0
37789,0.102157,0
37790,0.111287,0
37791,0.094958,0
37792,0.117068,0
37793,0.109992,0
37794,0.038342,1
37795,0.106949,0
37796,0.079739,1
37797,0.118987,0
37798,0.116288,0
37799,0.110233,0
37800,0.105095,0
37801,0.094190,0
37802,0.152654,0
37803,0.129870,0
37804,0.130119,0
37805,0.124772,0
37806,0.122831,0
37807,0.112127,0
37808,0.141214,0
37809,0.140412,0
37810,0.132184,0
37811,0.094045,0
37812,0.123654,0
37813,0.087934,0
37814,0.105064,0
37815,0.130796,0
37816,0.138259,0
37817,0.138976,0
37818,0.105622,0
37819,0.091903,0
37820,0.134387,0
37821,0.119193,0
37822,0.140370,0
37823,0.114725,0
37824,0.101803,0
37825,0.103541,0
37826,0.129467,0
37827,0.094308,0
37828,0.152394,0
37829,0.103046,0
37830,0.073186,1
37831,0.096806,0
37832,0.053375,1
37833,0.114214,0
37834,0.148685,0
37835,0.100493,0
37836,0.129285,0
37837,0.079459,1
37838,0.079199,1
37839,0.129713,0
37840,0.132753,0
37841,0.106799,0
