id,goScore,pythonScore,goAnomalyLabel,pythonAnomalyLabel
36701,0.108488,0.476622,0,0
36702,0.058286,0.540279,1,1
36703,0.106305,0.481327,0,0
36704,0.108633,0.462251,0,0
36705,0.096522,0.497826,0,0
36706,0.140044,0.404236,0,0
36707,0.138543,0.431468,0,0
36708,0.140915,0.410592,0,0
36709,0.112168,0.475087,0,0
36710,0.093845,0.481082,0,0
36711,0.141008,0.398625,0,0
36712,0.087046,0.500781,0,1
36713,0.093682,0.481939,0,0
36714,0.121685,0.457991,0,0
36715,0.085251,0.486826,0,0
36716,0.109092,0.476962,0,0
36717,0.084869,0.501295,0,1
36718,0.128373,0.439169,0,0
36719,0.125292,0.425947,0,0
36720,0.135353,0.418835,0,0
36721,0.099824,0.492129,0,0
36722,0.122923,0.446441,0,0
36723,0.118399,0.471547,0,0
36724,0.071608,0.544500,1,1
36725,0.075796,0.499485,1,0
36726,0.129394,0.420373,0,0
36727,0.104734,0.476357,0,0
36728,0.131499,0.433038,0,0
36729,0.098058,0.478796,0,0
36730,0.137375,0.428582,0,0
36731,0.131543,0.400981,0,0
36732,0.105188,0.463581,0,0
36733,0.078491,0.503452,1,1
36734,0.094396,0.496667,0,0
36735,0.114920,0.463097,0,0
36736,0.130847,0.434007,0,0
36737,0.076237,0.497111,1,0
36738,0.153083,0.388301,0,0
36739,0.120311,0.487277,0,0
36740,0.138717,0.415810,0,0
36741,0.052447,0.504208,1,1
36742,0.141786,0.414456,0,0
36743,0.102180,0.462428,0,0
36744,0.103473,0.489179,0,0
36745,0.083775,0.486623,1,0
36746,0.116825,0.460069,0,0
36747,0.104677,0.486358,0,0
36748,0.138056,0.400046,0,0
36749,0.058835,0.548562,1,1
36750,0.142113,0.411549,0,0
36751,0.089937,0.468331,0,0
36752,0.077494,0.470594,1,0
36753,0.094634,0.475416,0,0
36754,0.104902,0.476138,0,0
36755,0.094840,0.492972,0,0
36756,0.145396,0.423444,0,0
36757,0.088519,0.475161,0,0
36758,0.133899,0.428862,0,0
36759,0.112843,0.447955,0,0
36760,0.138672,0.419521,0,0
36761,0.096987,0.496636,0,0
36762,0.111873,0.445961,0,0
36763,0.108487,0.449769,0,0
36764,0.113504,0.460703,0,0
36765,0.127167,0.420079,0,0
36766,0.102808,0.478048,0,0
36767,0.095020,0.462283,0,0
36768,0.108266,0.437900,0,0
36769,0.126822,0.442863,0,0
36770,0.131973,0.450856,0,0
36771,0.142774,0.402385,0,0
36772,0.143751,0.412691,0,0
36773,0.129376,0.430454,0,0
36774,0.149092,0.386127,0,0
36775,0.093147,0.472620,0,0
36776,0.136642,0.415888,0,0
36777,0.121018,0.438996,0,0
36778,0.147529,0.388416,0,0
36779,0.099125,0.459731,0,0
36780,0.122415,0.456716,0,0
36781,0.099547,0.476458,0,0
36782,0.130667,0.425581,0,0
36783,0.115256,0.445507,0,0
36784,0.144047,0.397219,0,0
36785,0.104206,0.462567,0,0
36786,0.150988,0.381862,0,0
36787,0.093510,0.492378,0,0
36788,0.106155,0.468255,0,0
36789,0.067345,0.505883,1,1
36790,0.138575,0.408014,0,0
36791,0.120728,0.436271,0,0
36792,0.130268,0.419041,0,0
36793,0.124974,0.425779,0,0
36794,0.151788,0.388301,0,0
36795,0.114528,0.456831,0,0
36796,0.086946,0.489102,0,0
36797,0.047307,0.559528,1,1
36798,0.132138,0.431810,0,0
36799,0.105733,0.453831,0,0
36800,0.089829,0.484120,0,0
36801,0.137312,0.402308,0,0
36802,0.125540,0.452275,0,0
36803,0.103388,0.489800,0,0
36804,0.079637,0.520645,1,1
36805,0.097801,0.476452,0,0
36806,0.122180,0.423685,0,0
36807,0.122009,0.431221,0,0
36808,0.107778,0.455050,0,0
36809,0.118991,0.469806,0,0
36810,0.063174,0.526541,1,1
36811,0.151865,0.385682,0,0
36812,0.124586,0.426903,0,0
36813,0.122117,0.461095,0,0
36814,0.138753,0.411912,0,0
36815,0.125972,0.435987,0,0
36816,0.112790,0.475029,0,0
36817,0.094356,0.493188,0,0
36818,0.131994,0.392641,0,0
36819,0.125970,0.438459,0,0
36820,0.098709,0.489764,0,0
36821,0.138671,0.426170,0,0
36822,0.142673,0.395643,0,0
36823,0.130776,0.405614,0,0
36824,0.121336,0.453575,0,0
36825,0.131248,0.448801,0,0
36826,0.131237,0.439300,0,0
36827,0.130455,0.402916,0,0
36828,0.131551,0.442595,0,0
36829,0.085175,0.510835,0,1
36830,0.083499,0.466643,1,0
36831,0.151666,0.382864,0,0
36832,0.128255,0.422895,0,0
36833,0.119469,0.452781,0,0
36834,0.124452,0.429321,0,0
36835,0.130046,0.419268,0,0
36836,0.124598,0.429661,0,0
36837,0.111787,0.430369,0,0
36838,0.138172,0.432219,0,0
36839,0.120651,0.442405,0,0
36840,0.111201,0.434919,0,0
36841,0.125377,0.418503,0,0
36842,0.063729,0.558432,1,1
36843,0.135452,0.409563,0,0
36844,0.124954,0.422348,0,0
36845,0.105620,0.476469,0,0
36846,0.125922,0.433622,0,0
36847,0.137899,0.419629,0,0
36848,0.082120,0.514583,1,1
36849,0.076037,0.500363,1,1
36850,0.134675,0.433294,0,0
36851,0.149439,0.387001,0,0
36852,0.102873,0.489926,0,0
36853,0.111280,0.460648,0,0
36854,0.134315,0.422920,0,0
36855,0.113751,0.433554,0,0
36856,0.134598,0.404819,0,0
36857,0.132843,0.429334,0,0
36858,0.062534,0.534315,1,1
36859,0.144383,0.399373,0,0
36860,0.133574,0.409609,0,0
36861,0.121314,0.455793,0,0
36862,0.118001,0.444820,0,0
36863,0.146191,0.405258,0,0
36864,0.151013,0.386487,0,0
36865,0.115303,0.452223,0,0
36866,0.092761,0.507718,0,1
36867,0.136974,0.412264,0,0
36868,0.133211,0.408710,0,0
36869,0.059483,0.541094,1,1
36870,0.044838,0.553046,1,1
36871,0.083251,0.480795,1,0
36872,0.133069,0.410957,0,0
36873,0.138844,0.401634,0,0
36874,0.132531,0.427274,0,0
36875,0.109210,0.447502,0,0
36876,0.121736,0.433543,0,0
36877,0.098508,0.455263,0,0
36878,0.082415,0.540485,1,1
36879,0.090930,0.488014,0,0
36880,0.132777,0.412484,0,0
36881,0.133214,0.433092,0,0
36882,0.045404,0.539165,1,1
36883,0.134985,0.454327,0,0
36884,0.040643,0.540904,1,1
36885,0.112839,0.437893,0,0
36886,0.148254,0.393097,0,0
36887,0.119877,0.445092,0,0
36888,0.108885,0.455493,0,0
36889,0.135290,0.415824,0,0
36890,0.127870,0.455607,0,0
36891,0.093431,0.510625,0,1
36892,0.145404,0.407983,0,0
36893,0.120364,0.460780,0,0
36894,0.088746,0.476750,0,0
36895,0.141839,0.410908,0,0
36896,0.122603,0.442972,0,0
36897,0.102924,0.470919,0,0
36898,0.150519,0.381554,0,0
36899,0.111576,0.460599,0,0
36900,0.138326,0.406744,0,0
36901,0.117819,0.459525,0,0
36902,0.144757,0.389118,0,0
36903,0.116391,0.439295,0,0
36904,0.077995,0.500358,1,1
36905,0.145114,0.403498,0,0
36906,0.121779,0.428373,0,0
36907,0.124627,0.453023,0,0
36908,0.136177,0.429494,0,0
36909,0.121114,0.432350,0,0
36910,0.128744,0.421989,0,0
36911,0.119367,0.435201,0,0
36912,0.100314,0.481571,0,0
36913,0.129870,0.433884,0,0
36914,0.124232,0.442397,0,0
36915,0.123129,0.455076,0,0
36916,0.111649,0.418952,0,0
36917,0.129679,0.408753,0,0
36918,0.126374,0.441894,0,0
36919,0.092272,0.498396,0,0
36920,0.133050,0.428252,0,0
36921,0.154081,0.381570,0,0
36922,0.143875,0.403192,0,0
36923,0.101895,0.459811,0,0
36924,0.150432,0.400037,0,0
36925,0.138035,0.413207,0,0
36926,0.093490,0.465763,0,0
36927,0.132834,0.426233,0,0
36928,0.147874,0.383884,0,0
36929,0.112788,0.466551,0,0
36930,0.145655,0.407321,0,0
36931,0.119832,0.450449,0,0
36932,0.128343,0.424298,0,0
36933,0.153521,0.387765,0,0
36934,0.151715,0.391291,0,0
36935,0.137742,0.392025,0,0
36936,0.134793,0.414208,0,0
36937,0.124110,0.442682,0,0
36938,0.112876,0.459212,0,0
36939,0.116949,0.438640,0,0
36940,0.095195,0.500857,0,1
36941,0.084476,0.479159,1,0
36942,0.109647,0.455733,0,0
36943,0.154445,0.380393,0,0
36944,0.122605,0.445244,0,0
36945,0.135484,0.400688,0,0
36946,0.050777,0.548293,1,1
36947,0.154527,0.377025,0,0
36948,0.131885,0.440943,0,0
36949,0.114403,0.458577,0,0
36950,0.083145,0.510655,1,1
36951,0.098357,0.462732,0,0
36952,0.114961,0.450892,0,0
36953,0.108081,0.458644,0,0
36954,0.122539,0.429705,0,0
36955,0.157448,0.381372,0,0
36956,0.152229,0.391445,0,0
36957,0.139233,0.414924,0,0
36958,0.114361,0.464033,0,0
36959,0.126188,0.447218,0,0
36960,0.099898,0.493748,0,0
36961,0.118770,0.450306,0,0
36962,0.147293,0.392604,0,0
36963,0.147880,0.394162,0,0
36964,0.132686,0.408606,0,0
36965,0.102393,0.461139,0,0
36966,0.136101,0.429501,0,0
36967,0.135953,0.411107,0,0
36968,0.156116,0.380151,0,0
36969,0.129037,0.404367,0,0
36970,0.102537,0.474534,0,0
36971,0.148116,0.396129,0,0
36972,0.132503,0.417017,0,0
36973,0.144086,0.415509,0,0
36974,0.140422,0.429180,0,0
36975,0.120192,0.442717,0,0
36976,0.111737,0.478840,0,0
36977,0.103732,0.461925,0,0
36978,0.119183,0.465109,0,0
36979,0.107149,0.487335,0,0
36980,0.088151,0.475744,0,0
36981,0.130957,0.448436,0,0
36982,0.130675,0.413467,0,0
36983,0.120457,0.433789,0,0
36984,0.059307,0.562853,1,1
36985,0.129221,0.437462,0,0
36986,0.129547,0.434000,0,0
36987,0.131354,0.437467,0,0
36988,0.134675,0.415348,0,0
36989,0.127650,0.435669,0,0
36990,0.112677,0.476048,0,0
36991,0.139540,0.398188,0,0
36992,0.151434,0.383409,0,0
36993,0.140604,0.418166,0,0
36994,0.138846,0.431134,0,0
36995,0.143605,0.388022,0,0
36996,0.114720,0.465210,0,0
36997,0.147598,0.396393,0,0
36998,0.126365,0.442527,0,0
36999,0.130704,0.435395,0,0
37000,0.106038,0.468493,0,0
37001,0.145835,0.396295,0,0
37002,0.120466,0.433915,0,0
37003,0.136889,0.420527,0,0
37004,0.135306,0.402278,0,0
37005,0.141035,0.421645,0,0
37006,0.133927,0.418977,0,0
37007,0.118698,0.456370,0,0
37008,0.145941,0.389255,0,0
37009,0.129836,0.417129,0,0
37010,0.103937,0.470456,0,0
37011,0.152379,0.384362,0,0
37012,0.149482,0.383976,0,0
37013,0.126185,0.441352,0,0
37014,0.156325,0.379575,0,0
37015,0.127428,0.445432,0,0
37016,0.135944,0.419254,0,0
37017,0.106976,0.457184,0,0
37018,0.122917,0.447974,0,0
37019,0.096281,0.481055,0,0
37020,0.103523,0.477516,0,0
37021,0.131989,0.402272,0,0
37022,0.134834,0.410389,0,0
37023,0.130910,0.393371,0,0
37024,0.151700,0.378849,0,0
37025,0.141293,0.400219,0,0
37026,0.146069,0.410157,0,0
37027,0.096506,0.478352,0,0
37028,0.086651,0.482745,0,0
37029,0.136110,0.404285,0,0
37030,0.147549,0.404591,0,0
37031,0.130015,0.442528,0,0
37032,0.139095,0.405343,0,0
37033,0.117825,0.443431,0,0
37034,0.121146,0.414938,0,0
37035,0.119144,0.429876,0,0
37036,0.153664,0.376429,0,0
37037,0.124767,0.443690,0,0
37038,0.133031,0.417126,0,0
37039,0.140528,0.421168,0,0
37040,0.099335,0.503120,0,1
37041,0.118756,0.428514,0,0
37042,0.139837,0.413173,0,0
37043,0.114222,0.449775,0,0
37044,0.056469,0.532931,1,1
37045,0.148935,0.386456,0,0
37046,0.133025,0.419272,0,0
37047,0.100771,0.456139,0,0
37048,0.111867,0.465835,0,0
37049,0.116250,0.443898,0,0
37050,0.100835,0.483654,0,0
37051,0.142699,0.424348,0,0
37052,0.112631,0.447751,0,0
37053,0.120697,0.458131,0,0
37054,0.116635,0.452829,0,0
37055,0.139817,0.397833,0,0
37056,0.133391,0.421459,0,0
37057,0.132434,0.397722,0,0
37058,0.149089,0.389876,0,0
37059,0.045596,0.540448,1,1
37060,0.139859,0.393206,0,0
37061,0.139819,0.387609,0,0
37062,0.126702,0.427738,0,0
37063,0.123320,0.449260,0,0
37064,0.114238,0.420142,0,0
37065,0.129567,0.439510,0,0
37066,0.116428,0.441026,0,0
37067,0.128610,0.424329,0,0
37068,0.128875,0.421814,0,0
37069,0.082517,0.468302,1,0
37070,0.071692,0.510008,1,1
37071,0.086180,0.506464,0,1
37072,0.123476,0.451041,0,0
37073,0.112883,0.442878,0,0
37074,-0.002632,0.586680,1,1
37075,0.112280,0.444796,0,0
37076,0.103296,0.457250,0,0
37077,0.107607,0.456097,0,0
37078,0.047847,0.550255,1,1
37079,0.017487,0.576408,1,1
37080,0.111879,0.471721,0,0
37081,0.130243,0.397987,0,0
37082,0.123207,0.442919,0,0
37083,0.108976,0.476917,0,0
37084,0.069839,0.517202,1,1
37085,0.124643,0.431038,0,0
37086,0.133468,0.437988,0,0
37087,0.127266,0.433814,0,0
37088,0.141411,0.396621,0,0
37089,0.114422,0.435788,0,0
37090,0.131650,0.416933,0,0
37091,0.079875,0.509058,1,1
37092,0.074432,0.521374,1,1
37093,0.116338,0.444166,0,0
37094,0.121509,0.430273,0,0
37095,0.088920,0.523791,0,1
37096,0.133954,0.418500,0,0
37097,0.132893,0.426051,0,0
37098,0.120712,0.438220,0,0
37099,0.040046,0.525000,1,1
37100,0.149996,0.385149,0,0
37101,0.126569,0.400789,0,0
37102,0.140522,0.404295,0,0
37103,0.090589,0.505922,0,1
37104,0.134259,0.453422,0,0
37105,0.116643,0.455490,0,0
37106,0.082162,0.506146,1,1
37107,0.097607,0.468437,0,0
37108,0.139080,0.424259,0,0
37109,0.087598,0.501761,0,1
37110,0.151251,0.386075,0,0
37111,0.096338,0.480732,0,0
37112,0.100701,0.461579,0,0
37113,0.069642,0.504265,1,1
37114,0.135561,0.429818,0,0
37115,0.132380,0.430522,0,0
37116,0.146146,0.386075,0,0
37117,0.110689,0.495613,0,0
37118,0.139510,0.417674,0,0
37119,0.113219,0.466798,0,0
37120,0.117791,0.456632,0,0
37121,0.119682,0.457018,0,0
37122,0.137304,0.404554,0,0
37123,0.131578,0.420751,0,0
37124,0.070925,0.497983,1,0
37125,0.105862,0.459715,0,0
37126,0.139409,0.402370,0,0
37127,0.134017,0.430114,0,0
37128,0.119487,0.420408,0,0
37129,0.083755,0.499580,1,0
37130,0.134342,0.415856,0,0
37131,0.092933,0.471509,0,0
37132,0.139303,0.402697,0,0
37133,0.117218,0.443471,0,0
37134,0.148616,0.406209,0,0
37135,0.121709,0.451875,0,0
37136,0.130251,0.411064,0,0
37137,0.105538,0.435960,0,0
37138,0.147398,0.388247,0,0
37139,0.124778,0.419510,0,0
37140,0.136960,0.420473,0,0
37141,0.034109,0.553941,1,1
37142,0.136535,0.434117,0,0
37143,0.088018,0.482623,0,0
37144,0.121936,0.438109,0,0
37145,0.109137,0.463839,0,0
37146,0.106567,0.436141,0,0
37147,0.090079,0.464630,0,0
37148,0.123545,0.452695,0,0
37149,0.123623,0.438028,0,0
37150,0.139076,0.421444,0,0
37151,0.088811,0.480648,0,0
37152,0.102174,0.454699,0,0
37153,0.052841,0.525699,1,1
37154,0.120520,0.415646,0,0
37155,0.130354,0.400501,0,0
37156,0.133992,0.419838,0,0
37157,0.121160,0.450113,0,0
37158,0.095554,0.486028,0,0
37159,0.125516,0.447768,0,0
37160,0.137509,0.408720,0,0
37161,0.119034,0.429230,0,0
37162,0.149696,0.383049,0,0
37163,0.128991,0.448554,0,0
37164,0.118596,0.438064,0,0
37165,0.121715,0.429661,0,0
37166,0.123469,0.423407,0,0
37167,0.125661,0.433524,0,0
37168,0.116377,0.448256,0,0
37169,0.121142,0.433971,0,0
37170,0.142912,0.413012,0,0
37171,0.077359,0.493141,1,0
37172,0.118587,0.439052,0,0
37173,0.124627,0.440051,0,0
37174,0.126333,0.445649,0,0
37175,0.121164,0.448349,0,0
37176,0.147825,0.407954,0,0
37177,0.108281,0.463024,0,0
37178,0.139863,0.421621,0,0
37179,0.139423,0.387701,0,0
37180,0.122449,0.451543,0,0
37181,0.115198,0.451987,0,0
37182,0.147652,0.384942,0,0
37183,0.072233,0.492179,1,0
37184,0.116955,0.445849,0,0
37185,0.103027,0.477101,0,0
37186,0.085138,0.532351,0,1
37187,0.092019,0.494260,0,0
37188,0.118874,0.436811,0,0
37189,0.042532,0.541863,1,1
37190,0.155070,0.381937,0,0
37191,0.122313,0.409456,0,0
37192,0.085856,0.492260,0,0
37193,0.117100,0.451734,0,0
37194,0.132920,0.420684,0,0
37195,0.117999,0.468817,0,0
37196,0.152755,0.384205,0,0
37197,0.116457,0.455093,0,0
37198,0.093330,0.489522,0,0
37199,0.100877,0.500443,0,1
37200,0.151899,0.388535,0,0
37201,0.136980,0.395477,0,0
37202,0.143899,0.415386,0,0
37203,0.137881,0.401526,0,0
37204,0.095647,0.474177,0,0
37205,0.115319,0.465887,0,0
37206,0.144468,0.399996,0,0
37207,0.143478,0.387634,0,0
37208,0.119909,0.449954,0,0
37209,0.125900,0.448401,0,0
37210,0.086005,0.515604,0,1
37211,0.123208,0.428659,0,0
37212,0.072802,0.498651,1,0
37213,0.122866,0.416789,0,0
37214,0.125525,0.426833,0,0
37215,0.132569,0.411478,0,0
37216,0.118321,0.423847,0,0
37217,0.126283,0.442843,0,0
37218,0.123819,0.460923,0,0
37219,0.100661,0.467890,0,0
37220,0.134277,0.407882,0,0
37221,0.121090,0.440561,0,0
37222,0.132772,0.433980,0,0
37223,0.106832,0.483292,0,0
37224,0.092543,0.483610,0,0
37225,0.095593,0.444190,0,0
37226,0.108039,0.479289,0,0
37227,0.077111,0.514026,1,1
37228,0.135366,0.422572,0,0
37229,0.124195,0.435041,0,0
37230,0.144439,0.401363,0,0
37231,0.122755,0.456157,0,0
37232,0.151635,0.374068,0,0
37233,0.106371,0.440052,0,0
37234,0.104968,0.477846,0,0
37235,0.124960,0.433424,0,0
37236,0.138524,0.428699,0,0
37237,0.132258,0.401643,0,0
37238,0.144286,0.407445,0,0
37239,0.100945,0.480025,0,0
37240,0.124074,0.425585,0,0
37241,0.103562,0.466112,0,0
37242,0.139350,0.427024,0,0
37243,0.090253,0.476596,0,0
37244,0.091836,0.498692,0,0
37245,0.123427,0.421235,0,0
37246,0.130833,0.431497,0,0
37247,0.106062,0.431435,0,0
37248,0.138200,0.420504,0,0
37249,0.125247,0.452331,0,0
37250,0.098749,0.466487,0,0
37251,0.123051,0.419266,0,0
37252,0.132224,0.459861,0,0
37253,0.075033,0.493446,1,0
37254,0.136521,0.429195,0,0
37255,0.098838,0.452912,0,0
37256,0.076409,0.519997,1,1
37257,0.113980,0.447136,0,0
37258,0.110506,0.510022,0,1
37259,0.112593,0.434261,0,0
37260,0.143283,0.401999,0,0
37261,0.084172,0.499512,1,0
37262,0.116653,0.450709,0,0
37263,0.107985,0.471725,0,0
37264,0.109493,0.464124,0,0
37265,0.106916,0.441090,0,0
37266,0.082880,0.493656,1,0
37267,0.089155,0.492929,0,0
37268,0.122648,0.446507,0,0
37269,0.063970,0.517252,1,1
37270,0.065468,0.497376,1,0
37271,0.063849,0.521982,1,1
37272,0.136824,0.417308,0,0
37273,0.125875,0.429864,0,0
37274,0.101660,0.470337,0,0
37275,0.126029,0.421002,0,0
37276,0.083290,0.511540,1,1
37277,0.094859,0.486373,0,0
37278,0.123121,0.443789,0,0
37279,0.106583,0.435087,0,0
37280,0.129063,0.411863,0,0
37281,0.089590,0.468842,0,0
37282,0.129264,0.426935,0,0
37283,0.133573,0.416033,0,0
37284,0.139007,0.416514,0,0
37285,0.154085,0.378869,0,0
37286,0.148519,0.394937,0,0
37287,0.081576,0.518019,1,1
37288,0.129093,0.438622,0,0
37289,0.128687,0.420349,0,0
37290,0.150634,0.383448,0,0
37291,0.112232,0.448455,0,0
37292,0.109246,0.466112,0,0
37293,0.098597,0.489540,0,0
37294,0.128538,0.427722,0,0
37295,0.107576,0.466791,0,0
37296,0.111772,0.458570,0,0
37297,0.115749,0.435624,0,0
37298,0.134557,0.400847,0,0
37299,0.130485,0.421261,0,0
37300,0.137114,0.419822,0,0
37301,0.110203,0.438810,0,0
37302,0.123616,0.445746,0,0
37303,0.069820,0.528239,1,1
37304,0.073186,0.503648,1,1
37305,0.101622,0.459515,0,0
37306,0.124733,0.454875,0,0
37307,0.101875,0.478033,0,0
37308,0.118991,0.468855,0,0
37309,0.104600,0.481694,0,0
37310,0.089898,0.508885,0,1
37311,0.100937,0.460568,0,0
37312,0.106105,0.468721,0,0
37313,0.113447,0.436732,0,0
37314,0.116772,0.445954,0,0
37315,0.096277,0.517755,0,1
37316,0.146173,0.400938,0,0
37317,0.131670,0.419397,0,0
37318,0.096274,0.473266,0,0
37319,0.136667,0.414100,0,0
37320,0.103905,0.466988,0,0
37321,0.115752,0.461850,0,0
37322,0.081926,0.520178,1,1
37323,0.104889,0.484541,0,0
37324,0.076979,0.492159,1,0
37325,0.133818,0.413223,0,0
37326,0.105742,0.498016,0,0
37327,0.135843,0.407071,0,0
37328,0.137149,0.427881,0,0
37329,0.143849,0.401793,0,0
37330,0.143952,0.401323,0,0
37331,0.123921,0.419629,0,0
37332,0.075817,0.477694,1,0
37333,0.127651,0.411993,0,0
37334,0.139496,0.400643,0,0
37335,0.080983,0.542547,1,1
37336,0.140873,0.416433,0,0
37337,0.134688,0.407974,0,0
37338,0.137377,0.401300,0,0
37339,0.106070,0.459649,0,0
37340,0.107235,0.485771,0,0
37341,0.126547,0.413343,0,0
37342,0.118396,0.443950,0,0
37343,0.146042,0.395817,0,0
37344,0.132083,0.431890,0,0
37345,0.108809,0.463932,0,0
37346,0.147073,0.401589,0,0
37347,0.124933,0.465592,0,0
37348,0.143932,0.404078,0,0
37349,0.097101,0.468637,0,0
37350,0.122422,0.462459,0,0
37351,0.093000,0.503293,0,1
37352,0.123596,0.441619,0,0
37353,0.113844,0.442654,0,0
37354,0.142510,0.389568,0,0
37355,0.114896,0.472680,0,0
37356,0.074041,0.506452,1,1
37357,0.122384,0.449635,0,0
37358,0.141024,0.422463,0,0
37359,0.129587,0.429363,0,0
37360,0.092597,0.492992,0,0
37361,0.098875,0.485876,0,0
37362,0.115296,0.447173,0,0
37363,0.133815,0.415410,0,0
37364,0.132118,0.428157,0,0
37365,0.130765,0.406651,0,0
37366,0.115601,0.460844,0,0
37367,0.124820,0.437213,0,0
37368,0.128900,0.439021,0,0
37369,0.127399,0.442262,0,0
37370,0.135268,0.437802,0,0
37371,0.099814,0.472003,0,0
37372,0.088366,0.476974,0,0
37373,0.118550,0.458780,0,0
37374,0.127116,0.429184,0,0
37375,0.121326,0.433982,0,0
37376,0.128485,0.434003,0,0
37377,0.074467,0.548568,1,1
37378,0.151461,0.383783,0,0
37379,0.125400,0.413494,0,0
37380,0.125385,0.452935,0,0
37381,0.124521,0.441618,0,0
37382,0.029867,0.543228,1,1
37383,0.111740,0.482507,0,0
37384,0.149991,0.381447,0,0
37385,0.091155,0.494362,0,0
37386,0.109332,0.483159,0,0
37387,0.139477,0.398633,0,0
37388,0.115982,0.440979,0,0
37389,0.131148,0.422187,0,0
37390,0.142318,0.414620,0,0
37391,0.122930,0.430575,0,0
37392,0.135076,0.418754,0,0
37393,0.140834,0.389200,0,0
37394,0.128291,0.410042,0,0
37395,0.117659,0.445167,0,0
37396,0.134157,0.427264,0,0
37397,0.117743,0.441454,0,0
37398,0.134072,0.411304,0,0
37399,0.120821,0.426829,0,0
37400,0.137953,0.405525,0,0
37401,0.124334,0.456276,0,0
37402,0.114267,0.460439,0,0
37403,0.098106,0.454239,0,0
37404,0.119117,0.469954,0,0
37405,0.140095,0.407975,0,0
37406,0.130298,0.450900,0,0
37407,0.121812,0.410992,0,0
37408,0.097424,0.482428,0,0
37409,0.122941,0.413938,0,0
37410,0.147027,0.395447,0,0
37411,0.071098,0.521854,1,1
37412,0.095968,0.466540,0,0
37413,0.132191,0.400249,0,0
37414,0.124882,0.431393,0,0
37415,0.100675,0.472339,0,0
37416,0.142058,0.429652,0,0
37417,0.139752,0.407108,0,0
37418,0.092211,0.478918,0,0
37419,0.097921,0.481790,0,0
37420,0.129672,0.418472,0,0
37421,0.142483,0.403624,0,0
37422,0.130583,0.456764,0,0
37423,0.135230,0.408980,0,0
37424,0.128499,0.417813,0,0
37425,0.097460,0.507491,0,1
37426,0.108057,0.446712,0,0
37427,0.128988,0.435956,0,0
37428,0.123717,0.437782,0,0
37429,0.139086,0.418055,0,0
37430,0.074966,0.517569,1,1
37431,0.135281,0.413886,0,0
37432,0.081458,0.508110,1,1
37433,0.137937,0.403793,0,0
37434,0.118018,0.447394,0,0
37435,0.091454,0.504636,0,1
37436,0.139463,0.420572,0,0
37437,0.093423,0.496093,0,0
37438,0.131858,0.426512,0,0
37439,0.090567,0.505634,0,1
37440,0.086946,0.492535,0,0
37441,0.143490,0.402820,0,0
37442,0.088425,0.476067,0,0
37443,0.096212,0.487352,0,0
37444,0.140753,0.395606,0,0
37445,0.097141,0.500922,0,1
37446,0.125378,0.441719,0,0
37447,0.107426,0.475090,0,0
37448,0.141310,0.410533,0,0
37449,0.133278,0.442733,0,0
37450,0.130330,0.424107,0,0
37451,0.128296,0.436226,0,0
37452,0.094752,0.501065,0,1
37453,0.121102,0.430499,0,0
37454,0.121440,0.442790,0,0
37455,0.138273,0.396970,0,0
37456,0.128229,0.442009,0,0
37457,0.115576,0.430149,0,0
37458,0.139835,0.417539,0,0
37459,0.136994,0.410306,0,0
37460,0.132717,0.418934,0,0
37461,0.137747,0.398131,0,0
37462,0.108375,0.445572,0,0
37463,0.146372,0.395700,0,0
37464,0.086405,0.482264,0,0
37465,0.119454,0.429037,0,0
37466,0.138909,0.415718,0,0
37467,0.078297,0.519970,1,1
37468,0.118087,0.461579,0,0
37469,0.135828,0.426125,0,0
37470,0.102031,0.458566,0,0
37471,0.130844,0.431408,0,0
37472,0.132232,0.425471,0,0
37473,0.130051,0.418543,0,0
37474,0.139664,0.405106,0,0
37475,0.127102,0.452088,0,0
37476,0.121096,0.450485,0,0
37477,0.125635,0.421859,0,0
37478,0.143595,0.421413,0,0
37479,0.132101,0.412203,0,0
37480,0.134344,0.421171,0,0
37481,0.104792,0.466280,0,0
37482,0.152704,0.384327,0,0
37483,0.146501,0.407550,0,0
37484,0.115934,0.453402,0,0
37485,0.095845,0.508494,0,1
37486,0.139263,0.406271,0,0
37487,0.102479,0.485724,0,0
37488,0.138531,0.408685,0,0
37489,0.120764,0.441869,0,0
37490,0.143367,0.411788,0,0
37491,0.093550,0.486885,0,0
37492,0.128537,0.432176,0,0
37493,0.132055,0.412309,0,0
37494,0.100532,0.458021,0,0
37495,0.064067,0.529771,1,1
37496,0.147238,0.406008,0,0
37497,0.058246,0.536100,1,1
37498,0.134064,0.411496,0,0
37499,0.148657,0.401777,0,0
37500,0.110079,0.439159,0,0
37501,0.074275,0.506104,1,1
37502,0.136277,0.427519,0,0
37503,0.112479,0.450323,0,0
37504,0.119541,0.451398,0,0
37505,0.133150,0.421996,0,0
37506,0.101704,0.481332,0,0
37507,0.094309,0.501139,0,1
37508,0.126532,0.422548,0,0
37509,0.127828,0.438096,0,0
37510,0.137919,0.407871,0,0
37511,0.042625,0.544195,1,1
37512,0.098576,0.469683,0,0
37513,0.147409,0.387671,0,0
37514,0.110460,0.507186,0,1
37515,0.100089,0.484882,0,0
37516,0.131567,0.420681,0,0
37517,0.126207,0.441757,0,0
37518,0.157476,0.379538,0,0
37519,0.132409,0.418288,0,0
37520,0.150097,0.398264,0,0
37521,0.113358,0.466308,0,0
